id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd16789_x0	3-keto-dodecanoyl-CoA	*	1					cpd16789
cpd16788_x0	3-keto-decanoyl-CoA	*	1					cpd16788
M-m480_x0	NAD(+)	*	1					cpd00000
cpd16783_x0	3-keto-C18-CoA	*	1					cpd16783
cpd16790_x0	3-keto-octanoyl-CoA	*	1					cpd16790
cpd16780_x0	3-keto-butanoyl-CoA	*	1					cpd16780
cpd16843_x0	trans-2-dodecaenoyl-CoA	*	1					cpd16843
cpd16778_x0	3-hydroxylauroyl-CoA	*	1					cpd16778
cpd16852_x0	trans-delta2-octaenoyl-CoA	*	1					cpd16852
cpd16779_x0	3-hydroxyoctanoyl-CoA	*	1					cpd16779
cpd16842_x0	trans-2-decaenoyl-CoA	*	1					cpd16842
cpd16776_x0	3-hydroxydecanoyl-CoA	*	1					cpd16776
cpd16848_x0	trans-delta2-butaenoyl-CoA	*	1					cpd16848
cpd03043_x0	3-Hydroxybutanoyl-CoA	C25H39N7O18P3S	1	QHHKKMYHDBRONY-RMNRSTNRSA-J	CC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.63	C05116	cpd03043
cpd16851_x0	trans-delta2-hexaenoyl-CoA	*	1					cpd16851
cpd16777_x0	3-hydroxyhexanoyl-CoA	*	1					cpd16777
E-198_c0	ADR051C	*	1					cpd00000
E-199_c0	ABR043W	*	1					cpd00000
E-196_c0	ADL039C	*	1					cpd00000
E-197_e0	AGR195W	*	1					cpd00000
E-194_c0	AEL275C	*	1					cpd00000
E-195_c0	AAL084W	*	1					cpd00000
E-192_c0	ACR026W	*	1					cpd00000
E-193_m0	AER321W	*	1					cpd00000
M-m463_c0	tetrahydrofolyl-(Glu)n	*	1					cpd00000
cpd16836_x0	trans-2-C18-CoA	*	1					cpd16836
cpd16771_x0	3-hydroxy-C18-CoA	*	1					cpd16771
E-191_c0	ADL138C	*	1					cpd00000
cpd16834_x0	trans-2-C16-CoA	*	1					cpd16834
E-190_c0	ACR140C	*	1					cpd00000
cpd16770_x0	3-hydroxy-C16-CoA	*	1					cpd16770
cpd16832_x0	trans-2-C14-CoA	*	1					cpd16832
cpd16769_x0	3-hydroxy-C14-CoA	*	1					cpd16769
M-m459_c0	(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate	*	1					cpd00000
M-m455_m0	N-formylmethionyl-tRNA(fMet)	*	1					cpd00000
M-m454_m0	L-methionyl-tRNA(Met)	*	1					cpd00000
cpd16763_c0	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol	*	1					cpd16763
cpd19035_c0	beta-D-Fructose 6-phosphate	C6H12O9P	1	BGWGXPAPYGQALX-ARQDHWQXSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67		cpd19035
M-m442_c0	beta-D-fructofuranose 1,6-bisphosphate	*	1					cpd00000
cpd13404_x0	C26-CoA	C22H32N7O17P3RS	1				C12146	cpd13404
cpd00536_x0	Oleate	C18H33O2	1	ZQPPMHVWECSIRJ-KTKRTIGZSA-M	CCCCCCCCC=CCCCCCCCC(=O)[O-]	-38.47	C00712	cpd00536
cpd16808_x0	hexadecanoyl-9-ene-CoA	*	1					cpd16808
M-m435_x0	tetradecanoyl-9-ene acid	*	1					cpd00000
cpd16824_x0	octadecanoyl-9-ene-CoA	*	1					cpd16824
cpd16797_x0	C24-acid	*	1					cpd16797
cpd16830_x0	tetradecanoyl-9-ene-CoA	*	1					cpd16830
cpd16799_x0	C26-acid	*	1					cpd16799
cpd16798_x0	C24-CoA	*	1					cpd16798
M-m431_x0	hexadecanoyl-9-ene acid	*	1					cpd00000
cpd16825_x0	octadecanoyl-CoA	*	1					cpd16825
M-m426_c0	3-oxostearoyl-[acp]	*	1					cpd00000
M-m425_c0	(R)-3-hydroxypalmitoyl-[acp]	*	1					cpd00000
M-m418_c0	acetoacetyl-[acp]	*	1					cpd00000
M-m727_x0	free fatty acids diene even-CoA	*	1					cpd00000
cpd16833_x0	trans-2-C141-CoA	*	1					cpd16833
cpd16850_x0	trans-delta2-dodecaenoyl-CoA	*	1					cpd16850
M-m728_x0	trans-3-5-diene-CoA	*	1					cpd00000
M-m415_c0	trans-octadec-2-enoyl-[acp]	*	1					cpd00000
M-m416_c0	stearoyl-[acp]	*	1					cpd00000
M-m417_c0	acetyl-[acp]	*	1					cpd00000
M-m410_c0	R-3-hydroxylhe 3-Keto-C22-CoA	*	1					cpd00000
cpd16773_c0	3-hydroxy-C22-CoA	*	1					cpd16773
M-m407_c0	(R)-3-hydroxytetradecanoyl-[acp]	*	1					cpd00000
cpd16849_x0	trans-delta2-decaenoyl-CoA	*	1					cpd16849
cpd16835_x0	trans-2-C161-CoA	*	1					cpd16835
M-m732_c0	D-alpha-glutamyl phosphate	*	1					cpd00000
M-m400_c0	trans-dec-2-enoyl-[acp]	*	1					cpd00000
cpd00120_x0	Butyryl-CoA	C25H39N7O17P3S	1	CRFNGMNYKDXRTN-HDRJHVAISA-J	CCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-782.59	C00136	cpd00120
cpd16837_x0	trans-2-C181-CoA	*	1					cpd16837
cpd03124_x0	Hexanoyl-CoA	C27H43N7O17P3S	1	OEXFMSFODMQEPE-UHFFFAOYSA-J	CCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-779.35	C05270	cpd03124
M-m710_c0	2-deoxyribose 1-phosphate	*	1					cpd00000
cpd11423_m0	1,2-Diacyl-sn-glycerol	C5H6O5R2	1				C00165	cpd11423
M-m701_c0	D-ribose 1-phosphate	*	1					cpd00000
E-218_c0	AFR572W	*	1					cpd00000
E-217_c0	AFR346W	*	1					cpd00000
M-m765_e0	D-Glucose	*	1					cpd00000
E-216_c0	AEL122W	*	1					cpd00000
E-215_c0	AFL181C	*	1					cpd00000
E-214_c0	AER335W	*	1					cpd00000
E-213_c0	ADR162W	*	1					cpd00000
E-212_c0	ADR165C	*	1					cpd00000
E-211_c0	AAL141C	*	1					cpd00000
E-210_m0	AER364W	*	1					cpd00000
M-m760_m0	thioredoxin dithiol	*	1					cpd00000
E-208_m0	AGR103W	*	1					cpd00000
E-209_m0	AAR167C	*	1					cpd00000
E-227_c0	AFR444C	*	1					cpd00000
M-m775_c0	L-Homocysteine	*	1					cpd00000
E-226_c0	AER354W	*	1					cpd00000
E-229_c0	ABL018C	*	1					cpd00000
E-228_m0	AEL081W	*	1					cpd00000
E-223_c0	ABR053C	*	1					cpd00000
E-222_c0	AGL087C	*	1					cpd00000
E-225_c0	AGR351W	*	1					cpd00000
E-224_c0	ADR196W	*	1					cpd00000
E-221_c0	AFR151C	*	1					cpd00000
E-220_c0	AGR068W	*	1					cpd00000
M-m770_c0	D-erythro-Ascorbate	*	1					cpd00000
E-219_c0	AFR001W	*	1					cpd00000
M-m744_m0	deamido-NAD(+)	*	1					cpd00000
M-m747_c0	alpha-D-ribose 1-phosphate	*	1					cpd00000
M-m743_c0	deamido-NAD(+)	*	1					cpd00000
M-m737_m0	phosphatidylethanolamines	*	1					cpd00000
E-201_c0	AGR237C	*	1					cpd00000
E-200_m0	AAL036W	*	1					cpd00000
E-203_c0	ABR186W	*	1					cpd00000
E-202_c0	ABL077W	*	1					cpd00000
E-205_m0	ADR138C	*	1					cpd00000
E-204_c0	AAR144W	*	1					cpd00000
E-207_c0	AFR624W	*	1					cpd00000
E-206_c0	AFR586W	*	1					cpd00000
M-m749_c0	O2	*	1					cpd00000
M-m99_e0	carnitinium	*	1					cpd00000
M-m780_c0	UDPglucose	*	1					cpd00000
M-m781_x0	H(+)	*	1					cpd00000
cpd16797_c0	C24-acid	*	1					cpd16797
cpd16799_c0	C26-acid	*	1					cpd16799
M-m793_c0	3-Carboxy-3-hydroxy-4-methylpentanoate	*	1					cpd00000
cpd00934_c0	Inositol 1,3,4,5-tetrakisphosphate	C6H12O18P4	1	CIPFCGZLFXVXBG-CNWJWELYSA-F	O=P([O-])([O-])OC1C(O)C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1O	-1069.96	C01272	cpd00934
M-m790_m0	Reduced glutathione	*	1					cpd00000
M-m797_c0	5-Methylthioadenosine	*	1					cpd00000
M-m74_e0	H(+)	*	1					cpd00000
M-m61_c0	2-formamido-N(1)-(5-phospho-D-ribosyl)acetamidine	*	1					cpd00000
cpd16840_x0	trans-2-C24-CoA	*	1					cpd16840
M-m62_c0	N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide	*	1					cpd00000
cpd16841_x0	trans-2-C26-CoA	*	1					cpd16841
cpd16796_x0	C22-CoA	*	1					cpd16796
M-m60_c0	N(1)-(5-phospho-D-ribosyl)glycinamide	*	1					cpd00000
cpd16839_x0	trans-2-C22-CoA	*	1					cpd16839
E-290_c0	AGR126C	*	1					cpd00000
M-m1299_x0	C20-9-ene-CoA	*	1					cpd00000
M-m1290_x0	3-keto-C161-CoA	*	1					cpd00000
M-m1007_c0	glucosamine	*	1					cpd00000
M-m1006_e0	glucosamine	*	1					cpd00000
cpd16795_x0	C20-CoA	*	1					cpd16795
cpd16838_x0	trans-2-C20-CoA	*	1					cpd16838
M-m63_c0	NAD(+)	*	1					cpd00000
M-m1291_x0	3-hydroxy-C181-CoA	*	1					cpd00000
M-m1292_x0	3-keto-C181-CoA	*	1					cpd00000
cpd01164_c0	D-Rhamnose	C6H12O5	1	SHZGCJCMOBCMKK-PQMKYFCFSA-N	CC1OC(O)C(O)C(O)C1O	-182.05	C01684	cpd01164
E-299_c0	ADR053W	*	1					cpd00000
cpd01164_e0	D-Rhamnose	C6H12O5	1	SHZGCJCMOBCMKK-PQMKYFCFSA-N	CC1OC(O)C(O)C(O)C1O	-182.05	C01684	cpd01164
E-296_c0	ADL373W	*	1					cpd00000
E-295_c0	ACL107C	*	1					cpd00000
E-298_c0	AGR111W	*	1					cpd00000
E-297_c0	AFR710W	*	1					cpd00000
E-292_c0	AFR733W	*	1					cpd00000
E-291_c0	ACR034W	*	1					cpd00000
E-294_c0	AGR301C	*	1					cpd00000
E-293_c0	AER005C	*	1					cpd00000
M-m1284_c0	C24-9-ene acid	*	1					cpd00000
M-m1285_c0	C26-9-ene acid	*	1					cpd00000
E-699_c0	AFR228W	*	1					cpd00000
M-m1286_c0	C22-acid	*	1					cpd00000
M-m1287_x0	3-hydroxy-C141-CoA	*	1					cpd00000
E-697_c0	AFR259W	*	1					cpd00000
M-m1288_x0	3-keto-C141-CoA	*	1					cpd00000
E-698_c0	ADR395C	*	1					cpd00000
M-m1289_x0	3-hydroxy-C161-CoA	*	1					cpd00000
E-695_c0	ABR001W	*	1					cpd00000
E-696_c0	AAL044C	*	1					cpd00000
E-693_c0	AAR192C	*	1					cpd00000
E-694_c0	AFR693C	*	1					cpd00000
E-691_m0	AAL038W	*	1					cpd00000
E-692_c0	AAL037C	*	1					cpd00000
M-m1280_c0	C24-9-ene-CoA	*	1					cpd00000
E-690_c0	AER309W	*	1					cpd00000
M-m1281_c0	C26-9-ene-CoA	*	1					cpd00000
M-m1282_c0	C20-acid	*	1					cpd00000
M-m1283_c0	C20-9-ene acid	*	1					cpd00000
M-m6_m0	H(+)	*	1					cpd00000
cpd01031_c0	Sorbose	C6H12O6	1	BJHIKXHVCXFQLS-PYWDMBMJSA-N	O=C(CO)C(O)C(O)C(O)CO	-217.42	C01452	cpd01031
cpd01421_e0	beta-D-Fucose	C6H12O5	1	SHZGCJCMOBCMKK-FPRJBGLDSA-N	CC1OC(O)C(O)C(O)C1O	-182.05	C02095	cpd01421
cpd01421_c0	beta-D-Fucose	C6H12O5	1	SHZGCJCMOBCMKK-FPRJBGLDSA-N	CC1OC(O)C(O)C(O)C1O	-182.05	C02095	cpd01421
E-684_c0	AGR249C	*	1					cpd00000
M-m1279_c0	C20-9-ene-CoA	*	1					cpd00000
E-685_c0	ADL328C	*	1					cpd00000
E-686_c0	ABL109W	*	1					cpd00000
E-687_c0	AFR510W	*	1					cpd00000
E-688_c0	ABL120W	*	1					cpd00000
M-m1275_c0	G13047	*	1					cpd00000
E-689_c0	AFL039C	*	1					cpd00000
M-m40_c0	1-(5-phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	*	1					cpd00000
M-m1276_c0	G13048	*	1					cpd00000
M-m1273_c0	G12625	*	1					cpd00000
M-m1274_c0	G12626	*	1					cpd00000
M-m1271_c0	G10694	*	1					cpd00000
M-m1272_c0	G01813	*	1					cpd00000
M-m41_c0	(2S)-2-[5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamido]succinic acid	*	1					cpd00000
M-m1270_c0	polyprenyl[c]+ NADPH	*	1					cpd00000
E-680_c0	ACL127W	*	1					cpd00000
E-681_c0	AGL123W	*	1					cpd00000
E-682_c0	AGR218C	*	1					cpd00000
E-683_x0	AGR283C	*	1					cpd00000
E-278_c0	ACR182C	*	1					cpd00000
E-277_c0	AFL185W	*	1					cpd00000
E-279_c0	AGR259C	*	1					cpd00000
E-270_c0	AGL040C	*	1					cpd00000
E-272_m0	AGR191W	*	1					cpd00000
E-271_c0	ABL036C	*	1					cpd00000
E-274_c0	AEL044W	*	1					cpd00000
E-273_c0	AER386W	*	1					cpd00000
E-276_c0	AEL208W	*	1					cpd00000
E-275_c0	AFR279C	*	1					cpd00000
E-675_c0	ADR021W	*	1					cpd00000
M-m1266_c0	Mannose(9)GlucoseNAc(2)-Asn	*	1					cpd00000
E-676_c0	AGL202W	*	1					cpd00000
M-m1267_c0	Mannose(5)GlucoseNAc(2)-Asn	*	1					cpd00000
E-673_c0	ADL342W	*	1					cpd00000
cpd03476_c0	Polyprenyl diphosphate	C10H18O7P2	1	GVVPGTZRZFNKDS-JXMROGBWSA-L	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-411.09	C05847	cpd03476
E-674_c0	ABL206C	*	1					cpd00000
M-m1269_c0	polyprenyl	*	1					cpd00000
E-679_c0	AFR326W	*	1					cpd00000
M-m1263_c0	Glucose(3)Mannose(9)GlucoseNAc(2)-Asn	*	1					cpd00000
E-677_c0	AGL042W	*	1					cpd00000
M-m1264_c0	Glucose(2)Mannose(9)GlucoseNAc(2)-Asn	*	1					cpd00000
E-678_c0	AER325W	*	1					cpd00000
M-m1265_c0	Glucose(1)Mannose(9)GlucoseNAc(2)-Asn	*	1					cpd00000
M-m31_c0	coenzyme A	*	1					cpd00000
E-671_c0	AGL098W	*	1					cpd00000
E-672_c0	AFR640W	*	1					cpd00000
cpd01351_m0	Ubiquinone-9	C54H82O4	1	UUGXJSBPSRROMU-WJNLUYJISA-N	COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O	170.59	C01967	cpd01351
M-m36_m0	NAD(+)	*	1					cpd00000
E-670_c0	ABR161C	*	1					cpd00000
E-289_c0	AAL059W	*	1					cpd00000
E-288_c0	ADL281C	*	1					cpd00000
E-283_c0	ADR290W	*	1					cpd00000
E-282_c0	AGR196W	*	1					cpd00000
E-281_c0	ACR084C	*	1					cpd00000
E-280_c0	ADR286C	*	1					cpd00000
E-287_c0	ADR311C	*	1					cpd00000
E-286_c0	AFR129W	*	1					cpd00000
E-285_c0	AGR200W	*	1					cpd00000
E-284_c0	AFR366W	*	1					cpd00000
E-661_c0	AAL156C	*	1					cpd00000
E-660_c0	AFR206C	*	1					cpd00000
E-667_c0	AFR282W	*	1					cpd00000
E-666_m0	ADL009W	*	1					cpd00000
E-669_c0	ACR188C	*	1					cpd00000
E-668_c0	AEL156W	*	1					cpd00000
E-663_c0	AFR264W	*	1					cpd00000
E-662_m0	ACR233W	*	1					cpd00000
E-665_c0	AEL021C	*	1					cpd00000
E-664_c0	AGR021C	*	1					cpd00000
E-251_c0	AER366W	*	1					cpd00000
E-252_m0	AFR488W	*	1					cpd00000
E-253_c0	AFR647C	*	1					cpd00000
E-254_c0	AGR335C	*	1					cpd00000
E-659_c0	AGR085W	*	1					cpd00000
E-250_c0	AER347W	*	1					cpd00000
E-259_c0	ACL068W	*	1					cpd00000
E-255_c0	AEL310C	*	1					cpd00000
E-256_c0	ACR134W	*	1					cpd00000
E-257_x0	AER358C	*	1					cpd00000
E-258_x0	AGL060W	*	1					cpd00000
E-650_c0	ADR117W	*	1					cpd00000
E-658_c0	ADR285W	*	1					cpd00000
E-657_c0	AGR199W	*	1					cpd00000
E-656_m0	AEL054C	*	1					cpd00000
E-655_c0	AER007W	*	1					cpd00000
E-654_c0	AGL276W	*	1					cpd00000
E-653_c0	ABR172W	*	1					cpd00000
E-652_m0	AER224W	*	1					cpd00000
E-651_c0	AGR324C	*	1					cpd00000
E-264_c0	AFR052C	*	1					cpd00000
E-265_c0	AFL204C	*	1					cpd00000
E-262_m0	ACR013C	*	1					cpd00000
E-263_c0	AER117W	*	1					cpd00000
E-260_c0	ACR219W	*	1					cpd00000
E-261_c0	AFR516W	*	1					cpd00000
E-648_c0	AFR578C	*	1					cpd00000
E-649_c0	AGL113C	*	1					cpd00000
E-268_c0	AFR602W	*	1					cpd00000
E-269_c0	AGR223W	*	1					cpd00000
E-266_c0	AFL205C	*	1					cpd00000
E-267_c0	AFL207C	*	1					cpd00000
E-641_c0	AER290C	*	1					cpd00000
E-640_c0	AGL082W	*	1					cpd00000
E-643_c0	AER098W	*	1					cpd00000
E-642_c0	AEL059W	*	1					cpd00000
E-645_c0	ADR288W	*	1					cpd00000
E-644_c0	AGL320C	*	1					cpd00000
E-647_c0	AAR034W	*	1					cpd00000
E-646_c0	AFR359C	*	1					cpd00000
E-637_c0	AAR047C	*	1					cpd00000
E-638_c0	AFR090W	*	1					cpd00000
E-639_c0	AGL050C	*	1					cpd00000
E-230_x0	ADR052W	*	1					cpd00000
E-231_c0	AER188C	*	1					cpd00000
E-232_c0	AER198W	*	1					cpd00000
E-233_c0	AER085C	*	1					cpd00000
E-234_c0	AFL138W	*	1					cpd00000
E-235_x0	ACL174W	*	1					cpd00000
E-236_x0	AAR168C	*	1					cpd00000
E-237_c0	AFR593C	*	1					cpd00000
E-238_c0	AEL106W	*	1					cpd00000
E-239_c0	ADL074W	*	1					cpd00000
E-632_c0	AER215W	*	1					cpd00000
E-631_c0	AEL164C	*	1					cpd00000
E-630_c0	ACL131W	*	1					cpd00000
E-636_c0	AEL076C	*	1					cpd00000
E-635_m0	AAL014C	*	1					cpd00000
E-634_c0	AAL148W	*	1					cpd00000
E-633_c0	AGR219W	*	1					cpd00000
E-628_c0	AFR485C	*	1					cpd00000
E-629_c0	ACL109C	*	1					cpd00000
E-626_c0	AER446W	*	1					cpd00000
E-627_c0	AER239W	*	1					cpd00000
E-242_c0	AAR053W	*	1					cpd00000
E-243_c0	ACL181C	*	1					cpd00000
E-240_c0	ADL074W_A	*	1					cpd00000
E-241_c0	AEL143W	*	1					cpd00000
E-246_c0	ADL021W	*	1					cpd00000
E-247_c0	ADL175W	*	1					cpd00000
E-244_c0	AGL353W	*	1					cpd00000
E-245_c0	ACL182C	*	1					cpd00000
E-248_c0	AGL351W	*	1					cpd00000
E-249_c0	AGL352W	*	1					cpd00000
cpd16779_m0	3-hydroxyoctanoyl-CoA	*	1					cpd16779
cpd01101_c0	Carbamate	CH2NO2	1	KXDHJXZQYSOELW-UHFFFAOYSA-M	NC(=O)[O-]	-95.7	C01563	cpd01101
cpd11937_c0	Glycogenin	C10H10N2O3R2	1				C01702	cpd11937
cpd00722_m0	O-Acetyl-L-serine	C5H9NO4	1	VZXPDPZARILFQX-BYPYZUCNSA-N	CC(=O)OCC(N)C(=O)O	-161.6	C00979	cpd00722
cpd02700_m0	S-(2-Methylpropionyl)-dihydrolipoamide	C12H23NO2S2	1	XZUKURPVWDTXGE-UHFFFAOYSA-N	CC(C)C(=O)SC(CCS)CCCCC(=N)O	-59.754	C04424	cpd02700
M-GPE_c0	glycerophosphatidylethanolamine	*	1					cpd00000
M-GALCERA_c0	galactosylceramide (comp. A)	*	1					cpd00000
M-GALCERB_c0	galactosylceramide (comp. B)	*	1					cpd00000
E-700_c0	Pc15g00480	*	1					cpd00000
M-C9DCOAm_m0	trans-non-2-enoyl-CoA	*	1					cpd00000
M-C9DCOAp_x0	trans-non-2-enoyl-CoA	*	1					cpd00000
E-710_c0	Pc14g01510	*	1					cpd00000
E-711_c0	Pc14g01430	*	1					cpd00000
E-712_c0	Pc14g01170	*	1					cpd00000
E-713_c0	Pc14g01130	*	1					cpd00000
E-708_c0	Pc14g01760	*	1					cpd00000
E-707_c0	Pc14g01950	*	1					cpd00000
E-709_c0	Pc14g01740	*	1					cpd00000
E-705_c0	Pc15g00060	*	1					cpd00000
cpd01472_c0	Phenoxyacetate	C8H7O3	1	LCPDWSOZIOUXRV-UHFFFAOYSA-M	O=C([O-])COc1ccccc1	-73.08	C02181	cpd01472
M-C170CAR_c0	heptadecanoylcarnitine	*	1					cpd00000
M-PENDFp_x0	hexanoylpenicillin	*	1					cpd00000
M-CRONYLCOAm_m0	crotonoyl-CoA	*	1					cpd00000
M-C17HCOAm_m0	3-hydroxyheptadecanoyl-CoA	*	1					cpd00000
cpd00371_c0	Propanal	C3H6O	1	NBBJYMSMWIIQGU-UHFFFAOYSA-N	CCC=O	-32.43	C00479	cpd00371
E-717_c0	Pc14g00960	*	1					cpd00000
E-716_c0	Pc14g01040	*	1					cpd00000
M-DGLCe_e0	D-glucose	*	1					cpd00000
M-C17HCOAp_x0	3-hydroxyheptadecanoyl-CoA	*	1					cpd00000
E-715_c0	Pc14g01080	*	1					cpd00000
E-714_c0	Pc14g01120	*	1					cpd00000
M-GLC_c0	alpha-D-glucose	*	1					cpd00000
M-GLYFFA_c0	glycerides and free fatty acids	*	1					cpd00000
cpd00801_c0	Cellobiose-1,5-lactone	C12H20O11	1	FSICMNGKCHFHGP-ZNLUKOTNSA-N	O=C1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-374.5	C01093	cpd00801
M-PENDFe_e0	hexanoylpenicillin	*	1					cpd00000
E-742_c0	Pc13g14370	*	1					cpd00000
E-746_c0	Pc13g13280	*	1					cpd00000
M-C15HCOAm_m0	3-hydroxypentadecanoyl-CoA	*	1					cpd00000
M-C15HCOAp_x0	3-hydroxypentadecanoyl-CoA	*	1					cpd00000
M-4HPOAp_x0	4-hydroxyphenoxyacetate	*	1					cpd00000
M-4HPOAe_e0	4-hydroxyphenoxyacetate	*	1					cpd00000
cpd12371_c0	MGDG	C11H16O10R2	1				C03692	cpd12371
M-C140CARm_m0	myristoylcarnitine	*	1					cpd00000
M-DMIPC_c0	di-mannosyl-inositol-P-ceramide	*	1					cpd00000
M-C162_c0	hexadecadienoate	*	1					cpd00000
M-STERE_c0	sterol esters	*	1					cpd00000
M-STARe_e0	starch	*	1					cpd00000
cpd16351_c0	Pentadecylic acid	C15H29O2	1	WQEPLUUGTLDZJY-UHFFFAOYSA-M	CCCCCCCCCCCCCCC(=O)[O-]	-65.69	C16537	cpd16351
M-C7HACP_c0	3-hydroxyheptanoyl-[acp]	*	1					cpd00000
M-CDPDG_c0	CDP-diacylglycerols	*	1					cpd00000
M-C182_c0	octadecadienoate	*	1					cpd00000
M-C183_c0	octadecatrienoate	*	1					cpd00000
M-C5OACP_c0	3-oxopentanoyl-[acp]	*	1					cpd00000
M-C171_c0	heptadecenoate	*	1					cpd00000
M-C170_c0	heptadecanoate	*	1					cpd00000
M-C182COA_c0	octadecadienoyl-CoA	*	1					cpd00000
M-C130CARm_m0	tridecanoylcarnitine	*	1					cpd00000
M-C70ACP_c0	heptanoyl-[acp]	*	1					cpd00000
M-C130COA_c0	tridecanoyl-CoA	*	1					cpd00000
M-CDA_c0	cholesta-8,24-dien-3-ol-4-carboxylate	*	1					cpd00000
cpd11454_c0	Phosphatidylglycerophosphate	C8H12O13P2R2	1				C03892	cpd11454
M-PROPACP_c0	propionyl-[acp]	*	1					cpd00000
cpd01896_x0	6-Aminopenicillanate	C8H12N2O3S	1	NGHVIOIJCVXTGV-ALEPSDHESA-N	CC1(C)SC2C(N)C(=O)N2C1C(=O)O	-94.18	C02954	cpd01896
M-C170e_e0	heptadecanoate	*	1					cpd00000
M-C170p_x0	heptadecanoate	*	1					cpd00000
M-C171COA_c0	heptadecenoyl-CoA	*	1					cpd00000
M-C171e_e0	heptadecenoate	*	1					cpd00000
M-DAGLY_c0	diglycerides	*	1					cpd00000
M-C170COA_c0	heptadecanoyl-CoA	*	1					cpd00000
cpd12161_c0	alpha-D-Glucosylglycogenin	C16H20N2O8R2	1				C02687	cpd12161
E-309_c0	Pc21g15760	*	1					cpd00000
E-307_c0	Pc21g15910	*	1					cpd00000
M-MANNANe_e0	mannans	*	1					cpd00000
M-C17OCOAm_m0	3-oxoheptadecanoyl-CoA	*	1					cpd00000
M-C17OCOAp_x0	3-oxoheptadecanoyl-CoA	*	1					cpd00000
cpd01015_c0	Cyanate	CNO	1	XLJMAIOERFSOGZ-UHFFFAOYSA-M	N#C[O-]	-23.3	C01417	cpd01015
E-313_c0	Pc21g15100	*	1					cpd00000
E-312_c0	Pc21g15240	*	1					cpd00000
cpd14699_m0	S-(3-Methylbutanoyl)-dihydrolipoamide-E	C13H24NO2RS2	1				C15975	cpd14699
cpd03295_e0	ACV	C14H24N3O6S	1	BYEIJZFKOAXBBV-ATZCPNFKSA-M	CC(C)C(N=C(O)C(CS)N=C([O-])CCCC(N)C(=O)O)C(=O)O	-218.094	C05556	cpd03295
cpd29746_c0	Cofactors	*	1					cpd29746
Cx-28_c0	Pc22g20150:Pc21g17970	*	1					cpd00000
Cx-27_c0	Pc22g14260:Pc06g01810:Pc21g09900:Pc20g06030	*	1					cpd00000
E-339_c0	Pc21g11950	*	1					cpd00000
Cx-26_c0	Pc22g12730:Pc22g24380:Pc13g03700	*	1					cpd00000
Cx-25_c0	Pc22g12730:Pc20g13010	*	1					cpd00000
Cx-24_c0	Pc22g09670:Pc22g00240	*	1					cpd00000
Cx-23_c0	Pc22g09670:Pc13g12440:Pc19g00460:Pc19g00500	*	1					cpd00000
Cx-22_c0	Pc22g09110:Pc16g10510:Pc22g09150:Pc24g03050:Pc12g08820:Pc22g11120:Pc22g01610:Pc22g06720:Pc20g00390:Pc21g14680:Pc12g12260:Pc22g20850	*	1					cpd00000
Cx-21_c0	Pc22g04380:Pc13g12290	*	1					cpd00000
Cx-20_c0	Pc22g04100:Pc20g00810	*	1					cpd00000
Cx-17_c0	Pc21g17970:Pc22g20150	*	1					cpd00000
Cx-18_c0	Pc21g20490:Pc21g20480	*	1					cpd00000
Cx-19_c0	Pc22g02980:Pc21g20480	*	1					cpd00000
M-STAR_c0	starch	*	1					cpd00000
cpd01896_e0	6-Aminopenicillanate	C8H12N2O3S	1	NGHVIOIJCVXTGV-ALEPSDHESA-N	CC1(C)SC2C(N)C(=O)N2C1C(=O)O	-94.18	C02954	cpd01896
E-340_c0	Pc21g11750	*	1					cpd00000
E-342_c0	Pc21g11530	*	1					cpd00000
cpd14703_m0	S-(2-Methylbutanoyl)-dihydrolipoamide-E	C13H24NO2RS2	1				C15979	cpd14703
Cx-14_c0	Pc21g10160:Pc12g05480:Pc22g05840:Pc22g17890:Pc13g12390	*	1					cpd00000
E-348_c0	Pc21g10820	*	1					cpd00000
